id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
613827,MD,INDIVIDUAL,9,United States Coast Guard,B,RENT,2021-11-10,2021-03-16,2021-12-15,Fully Paid,2022-01-15,786965,Other,B5,60,Verified,61000.0,0.2433,299.95,0.1036,14000.0,22,17997.0
516199,CO,INDIVIDUAL,2,the wellness center,C,RENT,2021-05-10,2021-05-11,2021-05-11,Fully Paid,2021-06-11,667160,Other,C1,60,Verified,24000.0,0.2105,135.7,0.1273,6000.0,30,6712.0
517245,NY,INDIVIDUAL,2,The First Trading Company of New York,C,RENT,2021-05-10,2021-01-14,2021-07-10,Fully Paid,2021-08-10,668478,Other,C2,60,Verified,46500.0,0.0044,197.31,0.1311,8650.0,6,8746.0
520782,NY,INDIVIDUAL,3,nyc ddc,C,RENT,2021-06-10,2021-04-16,2021-01-12,Fully Paid,2021-02-12,673295,Other,C1,60,Verified,73600.0,0.1026,340.36,0.1273,24000.0,20,17740.0
611386,OR,INDIVIDUAL,3,KU Technologies,C,RENT,2021-11-10,2021-03-16,2021-11-15,Fully Paid,2021-12-15,784039,Other,C4,60,Verified,95004.0,0.1271,91.74,0.1335,4000.0,7,5504.0
529905,NJ,INDIVIDUAL,4,New Jersey Medical School,C,RENT,2021-06-10,2021-11-12,2021-11-12,Fully Paid,2021-12-12,685226,Other,C3,60,Verified,58595.0,0.0467,325.62,0.1398,20000.0,13,17293.0
726651,VA,INDIVIDUAL,5,Bank of America,C,RENT,2021-04-11,2021-04-16,2021-05-16,Fully Paid,2021-06-16,922080,Other,C2,60,Verified,57000.0,0.1307,569.6,0.1306,25000.0,15,34176.0
668708,WA,INDIVIDUAL,6,Microsoft Corporation,C,RENT,2021-03-11,2021-03-16,2021-03-16,Fully Paid,2021-04-16,855024,Other,C1,60,Verified,89092.0,0.021,225.9,0.1268,10000.0,8,13554.0
739765,NY,INDIVIDUAL,4,PKCS Inc.,C,RENT,2021-05-11,2021-05-16,2021-05-16,Fully Paid,2021-06-16,937373,Other,C1,60,Verified,24000.0,0.147,275.6,0.1268,12200.0,9,16535.0
704400,PA,INDIVIDUAL,10,Community YMCA,C,RENT,2021-03-11,2021-02-15,2021-02-15,Fully Paid,2021-03-15,896406,Other,C4,60,Verified,78384.0,0.0694,509.63,0.138,22000.0,24,30043.0
559726,TX,INDIVIDUAL,3,Drillmec Inc.,C,RENT,2021-08-10,2021-10-15,2021-08-15,Fully Paid,2021-09-15,720504,Other,C3,60,Verified,65004.0,0.1661,111.64,0.1398,4800.0,13,6698.0
942144,CA,INDIVIDUAL,4,Health Net,C,RENT,2021-10-11,2021-04-16,2021-02-13,Fully Paid,2021-03-13,1162895,Other,C3,60,Verified,55000.0,0.2075,382.43,0.1465,16200.0,19,17797.0
651689,PA,INDIVIDUAL,4,exal corporation,C,RENT,2021-01-11,2021-12-15,2021-12-15,Fully Paid,2022-01-15,833605,Other,C4,60,Verified,47004.0,0.1473,463.3,0.138,20000.0,26,27790.0
801883,NY,INDIVIDUAL,4,hennes  and  mauritz  LP,C,RENT,2021-07-11,2021-08-15,2021-08-15,Fully Paid,2021-09-15,1007500,Other,C4,60,Verified,83004.0,0.1227,379.47,0.1479,20000.0,18,22491.0
706684,TX,INDIVIDUAL,0,HomeAway  Inc,C,RENT,2021-04-11,2021-03-13,2021-03-13,Fully Paid,2021-04-13,898917,Other,C1,60,Verified,105000.0,0.0888,338.85,0.1268,15000.0,23,18016.0
548918,OH,INDIVIDUAL,10,Charles Schwab,C,RENT,2021-07-10,2021-09-15,2021-03-13,Fully Paid,2021-04-13,707633,Other,C3,60,Verified,45000.0,0.2429,372.13,0.1398,16000.0,21,20650.0
675017,OH,INDIVIDUAL,5,"Great Coasters International, Inc.",C,RENT,2021-02-11,2021-10-11,2021-10-11,Fully Paid,2021-11-11,862726,Other,C5,60,Verified,75000.0,0.1024,467.13,0.1417,20000.0,36,21595.0
975107,MN,INDIVIDUAL,10,Bethesda Hospital,C,RENT,2021-10-11,2021-03-12,2021-03-12,Fully Paid,2021-04-12,1198008,Other,C2,60,Verified,73000.0,0.2956,807.01,0.1427,34475.0,46,36115.0
1012332,CA,INDIVIDUAL,0,Hathaway Dinwiddie Construction Co,C,RENT,2021-12-11,2021-06-15,2021-06-15,Fully Paid,2021-07-15,1239453,Other,C2,60,Verified,121000.0,0.0199,819.3,0.1427,35000.0,15,47757.0
661218,PA,INDIVIDUAL,1,Wills Eye Institute,C,RENT,2021-02-11,2021-02-16,2021-02-16,Fully Paid,2021-03-16,845643,Other,C4,60,Verified,30996.0,0.0039,231.07,0.138,9975.0,5,13864.0
675108,NC,INDIVIDUAL,10,m-f ventures,D,RENT,2021-02-11,2021-02-12,2021-02-12,Fully Paid,2021-03-12,862831,Other,D3,60,Verified,65004.0,0.01,598.43,0.1528,25000.0,17,28298.0
847288,FL,INDIVIDUAL,10,AT&T,D,RENT,2021-08-11,2021-03-16,2021-11-15,Fully Paid,2021-12-15,1058760,Other,D5,60,Verified,70000.0,0.0206,175.82,0.1749,7000.0,29,10446.0
799440,MD,INDIVIDUAL,2,realistic Computing,D,RENT,2021-07-11,2021-03-12,2021-03-12,Fully Paid,2021-04-12,1004635,Other,D4,60,Verified,75000.0,0.0643,357.03,0.1689,14400.0,11,15629.0
680395,CA,INDIVIDUAL,2,Wedbush Bank,D,RENT,2021-02-11,2021-03-15,2021-02-15,Fully Paid,2021-03-15,869191,Other,D4,60,Verified,93000.0,0.1761,844.64,0.1565,35000.0,42,49856.0
616223,NC,INDIVIDUAL,3,AAFES,D,RENT,2021-11-10,2021-03-16,2021-04-12,Fully Paid,2021-05-12,790136,Other,D5,60,Verified,12996.0,0.2096,50.59,0.1557,2100.0,7,2497.0
635366,NY,INDIVIDUAL,4,Orange and Rockland Utilities,D,RENT,2021-12-10,2021-05-16,2021-08-11,Fully Paid,2021-09-11,813922,Other,D3,60,Verified,84996.0,0.2207,341.3,0.1483,14400.0,19,15602.0
571522,CA,INDIVIDUAL,6,Chukchansi Gold Resort  and  Casino,D,RENT,2021-09-10,2021-09-15,2021-09-15,Fully Paid,2021-10-15,735153,Other,D2,60,Verified,48333.0,0.2088,191.21,0.1521,8000.0,18,11472.0
582418,NY,INDIVIDUAL,6,ICAP,D,RENT,2021-09-10,2021-05-16,2021-03-12,Fully Paid,2021-04-12,748500,Other,D4,60,Verified,250000.0,0.1385,340.09,0.1595,14000.0,11,16225.0
823159,IL,INDIVIDUAL,1,Bed Bath  and  Beyond,D,RENT,2021-07-11,2021-11-15,2021-04-15,Fully Paid,2021-05-15,1031702,Other,D2,60,Verified,15600.0,0.1608,102.12,0.1599,4200.0,13,5957.0
646391,OH,INDIVIDUAL,9,Osborne Medina,D,RENT,2021-01-11,2021-05-16,2021-01-16,Fully Paid,2021-02-16,827042,Other,D5,60,Verified,53304.0,0.247,96.37,0.1557,4000.0,11,5781.0
978391,FL,INDIVIDUAL,0,ASE,D,RENT,2021-10-11,2021-05-16,2021-11-15,Fully Paid,2021-12-15,1201228,Other,D5,60,Verified,85200.0,0.1813,204.24,0.1825,8000.0,36,12077.0
559589,DC,INDIVIDUAL,4,BAE Systems,D,RENT,2021-08-10,2021-06-13,2021-06-13,Fully Paid,2021-07-13,720334,Other,D3,60,Verified,47028.0,0.0783,72.29,0.1558,3000.0,25,3989.0
832885,NY,INDIVIDUAL,4,TD Bank,D,RENT,2021-08-11,2021-11-15,2021-11-15,Fully Paid,2021-12-15,1042391,Other,D2,60,Verified,31000.0,0.2404,97.26,0.1599,4000.0,18,5784.0
794580,NJ,INDIVIDUAL,0,Morgan Stanley,D,RENT,2021-06-11,2021-11-13,2021-11-13,Fully Paid,2021-12-13,999222,Other,D4,60,Verified,65000.0,0.0672,495.87,0.1689,20000.0,19,26590.0
587552,CA,INDIVIDUAL,3,Mighty Fine,E,RENT,2021-09-10,2021-11-15,2021-10-15,Fully Paid,2021-11-15,754873,Other,E5,60,Verified,75000.0,0.0331,126.78,0.1793,5000.0,21,7606.0
631870,PA,INDIVIDUAL,4,Timoney Knox  LLP,E,RENT,2021-12-10,2021-05-16,2021-09-15,Fully Paid,2021-10-15,809457,Other,E5,60,Verified,117000.0,0.0761,627.11,0.1743,25000.0,28,37565.0
521398,FL,INDIVIDUAL,5,Pet Smart Inc.,E,RENT,2021-06-10,2021-05-16,2021-06-15,Fully Paid,2021-07-15,674237,Other,E2,60,Verified,30600.0,0.1518,198.05,0.1682,8000.0,9,11883.0
599168,MD,INDIVIDUAL,5,Alliedbarton security services,E,RENT,2021-10-10,2021-05-16,2021-04-11,Fully Paid,2021-05-11,768998,Other,E4,60,Verified,30000.0,0.1468,383.61,0.1756,15250.0,13,16342.0
539051,FL,INDIVIDUAL,2,Genius Day School,E,RENT,2021-07-10,2021-07-15,2021-07-15,Fully Paid,2021-08-15,696126,Other,E2,60,Verified,34800.0,0.2426,148.54,0.1682,6000.0,14,8912.0
1042541,CA,INDIVIDUAL,3,N/A,E,RENT,2021-12-11,2021-10-12,2021-09-12,Fully Paid,2021-10-12,1272830,Other,E3,60,Verified,36000.0,0.0327,471.1,0.1942,18000.0,5,20513.0
529812,VA,INDIVIDUAL,1,Computer Sciences Corporation,E,RENT,2021-06-10,2021-06-11,2021-06-11,Fully Paid,2021-07-11,685121,Other,E5,60,Verified,36996.0,0.167,121.71,0.1793,4800.0,22,5546.0
609935,CA,INDIVIDUAL,3,American Girl Place,E,RENT,2021-11-10,2021-11-15,2021-11-15,Fully Paid,2021-12-15,782293,Other,E4,60,Verified,21600.0,0.0439,298.62,0.1706,12000.0,6,17917.0
567593,FL,INDIVIDUAL,3,State Farm,F,RENT,2021-09-10,2021-02-12,2021-02-12,Fully Paid,2021-03-12,730175,Other,F4,60,Verified,42660.0,0.0563,384.66,0.1941,20800.0,8,18391.0
607291,CA,INDIVIDUAL,3,ON Semiconductor,F,RENT,2021-11-10,2021-07-11,2021-07-11,Fully Paid,2021-08-11,779074,Other,F4,60,Verified,51000.0,0.1972,466.04,0.1891,18000.0,17,20029.0
1025211,NY,INDIVIDUAL,7,Memorial Sloan Kettering Cancer Center,F,RENT,2021-11-11,2021-02-16,2021-02-16,Fully Paid,2021-03-16,1254359,Other,F4,60,Verified,75000.0,0.229,309.72,0.2206,11200.0,57,18315.0
850015,NC,INDIVIDUAL,0,Wells Fargo,F,RENT,2021-08-11,2021-05-16,2021-02-15,Fully Paid,2021-03-15,1061794,Other,F1,60,Verified,87000.0,0.0171,276.99,0.2025,10400.0,14,15846.0
841940,CA,INDIVIDUAL,1,Kaiser Permanente Oakland,F,RENT,2021-08-11,2021-04-16,2021-06-15,Fully Paid,2021-07-15,1052537,Other,F3,60,Verified,98400.0,0.1668,811.44,0.2099,30000.0,56,47436.0
675007,NJ,INDIVIDUAL,0,ACE Group,F,RENT,2021-03-11,2021-06-15,2021-06-15,Fully Paid,2021-07-15,862714,Other,F1,60,Verified,165000.0,0.0607,638.25,0.1825,25000.0,16,37894.0
586249,TX,INDIVIDUAL,0,Monarch Dental,F,RENT,2021-09-10,2021-12-12,2021-12-12,Fully Paid,2022-01-12,748864,Other,F2,60,Verified,172200.0,0.1555,378.67,0.1867,14700.0,30,19681.0
719485,NY,INDIVIDUAL,1,The National Association of Asian MBAs,F,RENT,2021-04-11,2021-05-16,2021-06-15,Fully Paid,2021-07-15,913827,Other,F1,60,Verified,40000.0,0.2256,404.65,0.1825,15850.0,32,24010.0
780884,CO,INDIVIDUAL,3,Janus Capital Management,F,RENT,2021-06-11,2021-07-12,2021-07-12,Fully Paid,2021-08-12,966952,Other,F5,60,Verified,324996.0,0.083,524.71,0.2174,30000.0,42,23025.0
609795,MI,INDIVIDUAL,10,General Motors,G,RENT,2021-11-10,2021-04-16,2021-11-15,Fully Paid,2021-12-15,782125,Other,G5,60,Verified,110000.0,0.1292,651.18,0.2114,24000.0,23,39070.0
672970,NJ,INDIVIDUAL,3,bed bath and beyond,G,RENT,2021-02-11,2021-05-16,2021-03-16,Fully Paid,2021-04-16,860161,Other,G2,60,Verified,36000.0,0.0717,133.81,0.2048,5000.0,9,8028.0
590638,IL,INDIVIDUAL,3,Grainger,G,RENT,2021-10-10,2021-09-13,2021-09-13,Fully Paid,2021-10-13,758666,Other,G3,60,Verified,80000.0,0.1643,561.06,0.204,21000.0,30,30493.0
1010794,WI,INDIVIDUAL,5,Verizon Wireless,D,RENT,2021-11-11,2021-06-12,2021-05-12,Fully Paid,2021-06-12,1237628,Other,D5,60,Verified,83000.0,0.0813,638.25,0.1825,25000.0,7,27221.0
839684,NC,INDIVIDUAL,2,GDLS,D,MORTGAGE,2021-08-11,2021-02-13,2021-01-13,Fully Paid,2021-02-13,1049860,Other,D2,60,Verified,94500.0,0.2122,170.19,0.1599,7000.0,19,8301.0
688415,IL,INDIVIDUAL,4,Health Technologies,E,MORTGAGE,2021-03-11,2021-08-13,2021-08-13,Fully Paid,2021-09-13,859925,Other,E3,60,Verified,56000.0,0.1091,312.23,0.1714,20000.0,36,16522.0
691731,OH,INDIVIDUAL,8,AMS Rehab,E,MORTGAGE,2021-03-11,2021-03-16,2021-03-16,Fully Paid,2021-04-16,882339,Other,E1,60,Verified,79000.0,0.2022,441.56,0.164,18000.0,36,26494.0
774938,NC,INDIVIDUAL,10,Edward Jones,F,MORTGAGE,2021-06-11,2021-05-16,2021-12-15,Fully Paid,2022-01-15,977154,Other,F2,60,Verified,74000.0,0.187,302.69,0.2182,11000.0,27,18024.0
831761,NY,INDIVIDUAL,10,Wilson Elser,E,OWN,2021-07-11,2021-04-16,2021-01-15,Fully Paid,2021-02-15,1041070,Other,E3,60,Verified,66000.0,0.1336,903.88,0.1879,35000.0,15,51976.0
753744,NY,INDIVIDUAL,10,Marriott by courtyard,C,RENT,2021-05-11,2021-05-16,2021-01-16,Fully Paid,2021-02-16,953421,Other,C2,60,Verified,49000.0,0.0806,345.08,0.1349,15000.0,6,20674.0
867729,VA,INDIVIDUAL,7,N/A,E,RENT,2021-09-11,2021-01-15,2021-01-15,Fully Paid,2021-02-15,1081343,Other,E2,60,Verified,61173.0,0.0363,522.37,0.1839,20400.0,13,29848.0
872504,CA,INDIVIDUAL,1,Yucca Valley Ford Center,A,MORTGAGE,2021-09-11,2021-05-16,2021-05-16,Current,2021-06-16,1086704,Other,A4,60,Not Verified,80004.0,0.0909,260.44,0.0749,13000.0,38,14581.0
790821,WA,INDIVIDUAL,10,Huntleigh USA,A,MORTGAGE,2021-06-11,2021-05-16,2021-05-16,Current,2021-06-16,995039,Other,A4,60,Not Verified,55200.0,0.0248,109.19,0.0749,5450.0,35,6330.0
747464,CA,INDIVIDUAL,3,Par Electric,A,MORTGAGE,2021-05-11,2021-05-16,2021-04-16,Current,2021-05-16,946397,Other,A5,60,Not Verified,85000.0,0.0637,71.8,0.0849,3500.0,11,4227.0
868293,MD,INDIVIDUAL,4,Department of Homeland Security,A,MORTGAGE,2021-09-11,2021-05-16,2021-05-16,Current,2021-06-16,1082063,Other,A5,60,Not Verified,105000.0,0.1774,102.56,0.0849,5000.0,37,5731.0
973197,OR,INDIVIDUAL,7,Radius Management,A,MORTGAGE,2021-10-11,2021-05-16,2021-05-16,Current,2021-06-16,1195199,Other,A5,60,Not Verified,47148.0,0.2464,248.52,0.089,12000.0,14,13660.0
972715,SD,INDIVIDUAL,10,Delta Dental of SD,B,MORTGAGE,2021-10-11,2021-05-16,2021-05-16,Current,2021-06-16,1088780,Other,B3,60,Not Verified,43992.0,0.1083,220.99,0.1171,10000.0,17,12148.0
862027,MO,INDIVIDUAL,10,AT&T,B,MORTGAGE,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1074952,Other,B5,60,Not Verified,50880.0,0.2054,137.33,0.1199,6175.0,25,7679.0
844314,SC,INDIVIDUAL,4,BC-BS of South Carolina,B,MORTGAGE,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1055229,Other,B2,60,Not Verified,63000.0,0.193,77.54,0.1059,3600.0,17,4401.0
1041285,FL,INDIVIDUAL,5,Carnival Cruise Lines,B,MORTGAGE,2021-11-11,2021-05-16,2021-05-16,Current,2021-06-16,1271519,Other,B3,60,Not Verified,84000.0,0.0781,110.5,0.1171,5000.0,17,5847.0
840686,AZ,INDIVIDUAL,6,Johnson Controls,B,MORTGAGE,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1051100,Other,B2,60,Not Verified,82500.0,0.1226,258.47,0.1059,12000.0,31,14417.0
821051,CA,INDIVIDUAL,8,Daphneys Law firm,B,MORTGAGE,2021-07-11,2021-05-16,2021-05-16,Current,2021-06-16,1029309,Other,B5,60,Not Verified,75000.0,0.1178,155.68,0.1199,7000.0,23,8859.0
862586,TX,INDIVIDUAL,5,Akimeka,C,MORTGAGE,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1075632,Other,C2,60,Not Verified,110004.0,0.1202,257.66,0.1349,11200.0,32,14414.0
837588,VA,INDIVIDUAL,10,General Excavation Inc.,C,MORTGAGE,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1047625,Other,C2,60,Not Verified,80000.0,0.2532,276.06,0.1349,12000.0,32,15714.0
968482,NY,INDIVIDUAL,10,Quality Hearing Instruments LLC,D,MORTGAGE,2021-10-11,2021-05-16,2021-05-16,Current,2021-06-16,1189462,Other,D4,60,Not Verified,81060.0,0.081,342.26,0.1758,13600.0,15,18429.0
1021832,MA,INDIVIDUAL,10,Sovereign Bank,E,MORTGAGE,2021-11-11,2021-04-16,2021-05-16,Current,2021-06-16,1250595,Other,E2,60,Not Verified,150000.0,0.045,194.68,0.1903,7500.0,19,10290.0
802002,TX,INDIVIDUAL,4,Campus advantage,E,MORTGAGE,2021-07-11,2021-05-16,2021-05-16,Current,2021-06-16,1007624,Other,E4,60,Not Verified,84996.0,0.1621,261.01,0.1929,10000.0,10,15118.0
823877,FL,INDIVIDUAL,10,City Of Ocoee PD,E,MORTGAGE,2021-07-11,2021-05-16,2021-05-16,Current,2021-06-16,1032474,Other,E3,60,Not Verified,68148.0,0.2002,309.91,0.1879,12000.0,19,17647.0
988489,GA,INDIVIDUAL,7,Earthlink,F,MORTGAGE,2021-10-11,2021-05-16,2021-05-16,Current,2021-06-16,1212928,Other,F1,60,Not Verified,74000.0,0.1795,134.96,0.2089,5000.0,27,7274.0
768396,KS,INDIVIDUAL,3,National beef,D,OWN,2021-05-11,2021-05-16,2021-05-16,Current,2021-06-16,969696,Other,D5,60,Not Verified,60000.0,0.0866,101.1,0.1749,4025.0,11,5947.0
884507,MI,INDIVIDUAL,8,golden brown bakery,D,OWN,2021-09-11,2021-05-16,2021-05-16,Current,2021-06-16,1098410,Other,D2,60,Not Verified,30000.0,0.2296,49.46,0.1677,2000.0,25,2707.0
827723,NY,INDIVIDUAL,2,College racquet club,B,RENT,2021-08-11,2021-04-16,2021-05-16,Current,2021-06-16,1036700,Other,B3,60,Not Verified,45000.0,0.2155,260.85,0.1099,12000.0,11,14859.0
890158,FL,INDIVIDUAL,3,Kahane and Associates  P.A.,B,RENT,2021-09-11,2021-05-16,2021-05-16,Current,2021-06-16,1106736,Other,B1,60,Not Verified,30000.0,0.0952,127.22,0.0991,6000.0,16,6997.0
759448,CA,INDIVIDUAL,4,AMN Healthcare,C,RENT,2021-05-11,2021-04-16,2021-05-16,Current,2021-06-16,959692,Other,C1,60,Not Verified,42000.0,0.1034,136.49,0.1299,6000.0,12,8013.0
852813,NY,INDIVIDUAL,4,Lenel,C,RENT,2021-08-11,2021-04-16,2021-05-16,Current,2021-06-16,1064934,Other,C1,60,Not Verified,59496.0,0.1448,143.89,0.1299,6325.0,13,8026.0
770407,NY,INDIVIDUAL,3,the jewish community center,C,RENT,2021-06-11,2021-04-16,2021-05-16,Current,2021-06-16,972070,Other,C3,60,Not Verified,27996.0,0.1239,186.11,0.1399,8000.0,23,10965.0
749598,IL,INDIVIDUAL,8,Bon Ton,C,RENT,2021-05-11,2021-05-16,2021-05-16,Current,2021-06-16,948846,Other,C2,60,Not Verified,30000.0,0.178,230.05,0.1349,10000.0,14,13552.0
1022594,NY,INDIVIDUAL,8,taco bell,C,RENT,2021-11-11,2021-05-16,2021-04-16,Current,2021-05-16,1251375,Other,C4,60,Not Verified,56004.0,0.045,71.8,0.1527,3000.0,25,3789.0
970496,NY,INDIVIDUAL,8,Lexington School-Center for the Deaf,D,RENT,2021-10-11,2021-05-16,2021-05-16,Current,2021-06-16,1192168,Other,D2,60,Not Verified,53700.0,0.0056,61.83,0.1677,2500.0,14,3385.0
806698,NJ,INDIVIDUAL,4,Madison Square Garden,D,RENT,2021-07-11,2021-04-16,2021-05-16,Current,2021-06-16,1012908,Other,D2,60,Not Verified,39996.0,0.1671,121.57,0.1599,5000.0,25,7025.0
778827,GA,INDIVIDUAL,8,army,D,RENT,2021-06-11,2021-05-16,2021-05-16,Current,2021-06-16,981469,Other,D3,60,Not Verified,56004.0,0.1963,36.87,0.1649,1500.0,16,2167.0
852429,TX,INDIVIDUAL,10,pci health training,D,RENT,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1064485,Other,D2,60,Not Verified,42000.0,0.2117,121.57,0.1599,5000.0,37,6791.0
970313,CA,INDIVIDUAL,4,Self employed Court Reporter,C,RENT,2021-09-11,2021-05-16,2021-05-16,Current,2021-06-16,1191970,Other,C2,60,Not Verified,32004.0,0.1931,46.82,0.1427,2000.0,32,2571.0
843785,NV,INDIVIDUAL,10,Nye County School District,A,MORTGAGE,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1054612,Other,A5,60,Source Verified,65304.0,0.2201,30.77,0.0849,1500.0,19,1751.0
1032764,NY,INDIVIDUAL,5,Livingston International  Inc.,B,MORTGAGE,2021-11-11,2021-05-16,2021-05-16,Current,2021-06-16,1262315,Other,B1,60,Source Verified,98580.0,0.1541,106.02,0.0991,5000.0,24,5619.0
1003267,NY,INDIVIDUAL,6,Empire Consulting Corporation,B,MORTGAGE,2021-10-11,2021-04-16,2021-05-16,Current,2021-06-16,1229633,Other,B2,60,Source Verified,90000.0,0.1153,64.71,0.1065,3000.0,12,3475.0
876780,FL,INDIVIDUAL,9,"Black Diamond Process Service, Inc.",B,MORTGAGE,2021-09-11,2021-05-16,2021-05-16,Current,2021-06-16,1091463,Other,B2,60,Source Verified,87252.0,0.1682,430.78,0.1059,20000.0,31,24089.0
1006779,CA,INDIVIDUAL,0,anova architects,B,MORTGAGE,2021-12-11,2021-05-16,2021-05-16,Current,2021-06-16,1233131,Other,B2,60,Source Verified,68004.0,0.2313,323.53,0.1065,15000.0,40,17111.0
1002878,GA,INDIVIDUAL,0,General Dynamics,B,MORTGAGE,2021-11-11,2021-05-16,2021-05-16,Current,2021-06-16,1229160,Other,B4,60,Source Verified,98300.0,0.1946,287.46,0.1242,12800.0,44,15506.0
1008593,TX,INDIVIDUAL,0,Acadia,B,MORTGAGE,2021-11-11,2021-05-16,2021-05-16,Current,2021-06-16,1235076,Other,B2,60,Source Verified,72000.0,0.12,258.82,0.1065,12000.0,33,13936.0
889244,CA,INDIVIDUAL,0,osi electronics,B,MORTGAGE,2021-09-11,2021-05-16,2021-05-16,Current,2021-06-16,1105821,Other,B3,60,Source Verified,44004.0,0.1023,77.35,0.1171,3500.0,21,4246.0
1034803,AR,INDIVIDUAL,7,Izard County Sheriff Department,C,MORTGAGE,2021-12-11,2021-05-16,2021-05-16,Current,2021-06-16,1264430,Other,C3,60,Source Verified,52000.0,0.0988,390.69,0.1465,16550.0,14,20705.0
876343,NC,INDIVIDUAL,10,US Army,D,MORTGAGE,2021-09-11,2021-05-16,2021-05-16,Current,2021-06-16,1090906,Other,D5,60,Source Verified,154800.0,0.1083,251.17,0.1749,10000.0,33,14023.0
863509,SC,INDIVIDUAL,8,JP Morgan Chase,D,MORTGAGE,2021-09-11,2021-05-16,2021-05-16,Current,2021-06-16,1076639,Other,D2,60,Source Verified,33696.0,0.1517,194.51,0.1599,8000.0,29,10862.0
980174,CT,INDIVIDUAL,10,State Of Connecticut,D,MORTGAGE,2021-10-11,2021-05-16,2021-05-16,Current,2021-06-16,1203339,Other,D4,60,Source Verified,84000.0,0.2243,629.14,0.1758,25000.0,18,34525.0
1007441,CA,INDIVIDUAL,4,Devry University,D,MORTGAGE,2021-11-11,2021-05-16,2021-05-16,Current,2021-06-16,1233840,Other,D3,60,Source Verified,180000.0,0.1284,399.97,0.1727,16000.0,42,21552.0
892708,FL,INDIVIDUAL,3,department of justice,D,MORTGAGE,2021-09-11,2021-05-16,2021-05-16,Current,2021-06-16,1109729,Other,D2,60,Source Verified,54996.0,0.1074,98.92,0.1677,4000.0,36,5418.0
992382,WI,INDIVIDUAL,7,N/A,D,MORTGAGE,2021-10-11,2021-05-16,2021-05-16,Current,2021-06-16,1216871,Other,D5,60,Source Verified,120000.0,0.1743,638.25,0.1825,25000.0,20,34430.0
1012353,FL,INDIVIDUAL,7,Miami Dade Transit,E,MORTGAGE,2021-11-11,2021-05-16,2021-05-16,Current,2021-06-16,1239475,Other,E5,60,Source Verified,47000.0,0.0595,373.26,0.203,14000.0,10,20114.0
972382,NJ,INDIVIDUAL,10,Jersey City BOE,E,MORTGAGE,2021-10-11,2021-05-16,2021-05-16,Current,2021-06-16,1194335,Other,E1,60,Source Verified,107004.0,0.0547,146.74,0.1864,5700.0,33,8067.0
814714,AZ,INDIVIDUAL,7,corbins electric,E,MORTGAGE,2021-07-11,2021-05-16,2021-05-16,Current,2021-06-16,1022256,Other,E3,60,Source Verified,54996.0,0.1842,206.61,0.1879,8000.0,29,11744.0
844364,HI,INDIVIDUAL,3,"Tom Petrus & Miller, LLLC",F,MORTGAGE,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1055287,Other,F2,60,Source Verified,215000.0,0.0529,273.77,0.2062,10200.0,18,15596.0
853969,AL,INDIVIDUAL,3,nphc,B,OWN,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1066170,Other,B4,60,Source Verified,28800.0,0.0833,263.86,0.1149,12000.0,12,14741.0
857473,NJ,INDIVIDUAL,2,Premiere Response,D,OWN,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1069939,Other,D4,60,Source Verified,27000.0,0.2053,206.41,0.1689,8325.0,12,11548.0
998313,NY,INDIVIDUAL,10,"CITIBANK, N.A.",A,RENT,2021-11-11,2021-05-16,2021-05-16,Current,2021-06-16,1223452,Other,A5,60,Source Verified,35000.0,0.169,269.23,0.089,13000.0,23,14490.0
869138,MD,INDIVIDUAL,1,rosen-hoffberg pain management,B,RENT,2021-09-11,2021-05-16,2021-05-16,Current,2021-06-16,1083035,Other,B5,60,Source Verified,29004.0,0.1092,106.75,0.1199,4800.0,7,5957.0
1015244,NY,INDIVIDUAL,2,Bank Of America,B,RENT,2021-11-11,2021-04-16,2021-05-16,Current,2021-06-16,1242686,Other,B3,60,Source Verified,120000.0,0.0651,441.97,0.1171,20000.0,20,23414.0
831180,OH,INDIVIDUAL,3,Ashland,B,RENT,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1040389,Other,B4,60,Source Verified,50004.0,0.0946,54.97,0.1149,2500.0,22,3113.0
821026,IL,INDIVIDUAL,6,JP Morgan Chase,B,RENT,2021-07-11,2021-05-16,2021-05-16,Current,2021-06-16,1029283,Other,B3,60,Source Verified,32000.0,0.1549,167.38,0.1099,7700.0,9,9523.0
829790,CA,INDIVIDUAL,10,ANR Industries  Inc.,D,RENT,2021-07-11,2021-05-16,2021-05-16,Current,2021-06-16,1038914,Other,D2,60,Source Verified,49500.0,0.1869,170.19,0.1599,7000.0,8,9681.0
